image_id,breed,species,split,center_x,center_y,xmin,ymin,xmax,ymax,normalized_area
red_headed_woodpecker_0017_183777,red_headed_woodpecker,bird,train,0.465675,0.529,112,160,295,369,0.17504347826086958
red_headed_woodpecker_0022_183010,red_headed_woodpecker,bird,train,0.623324,0.588,117,154,348,434,0.34680965147453086
red_headed_woodpecker_0099_183524,red_headed_woodpecker,bird,test,0.505618,0.587,97,90,353,497,0.46827865168539323
red_headed_woodpecker_0038_183280,red_headed_woodpecker,bird,test,0.333333,0.521,5,151,253,370,0.28068217054263567
red_headed_woodpecker_0027_183029,red_headed_woodpecker,bird,test,0.470149,0.525,45,48,270,477,0.5762686567164179
red_headed_woodpecker_0076_183288,red_headed_woodpecker,bird,train,0.431,0.545333,86,35,345,374,0.468272
red_headed_woodpecker_0107_183290,red_headed_woodpecker,bird,test,0.406404,0.431,91,96,239,335,0.17424630541871922
downy_woodpecker_0116_184326,downy_woodpecker,bird,test,0.392,0.501502,52,23,340,311,0.49816216216216214
downy_woodpecker_0062_184343,downy_woodpecker,bird,train,0.316418,0.547,31,86,181,461,0.3358208955223881
downy_woodpecker_0075_184346,downy_woodpecker,bird,train,0.43,0.488,59,40,371,448,0.509184
downy_woodpecker_0124_184364,downy_woodpecker,bird,test,0.59375,0.56,164,71,387,489,0.40178448275862066
downy_woodpecker_0030_184368,downy_woodpecker,bird,train,0.4725,0.651,71,211,307,440,0.27022
downy_woodpecker_0078_184375,downy_woodpecker,bird,test,0.495,0.537538,178,70,317,288,0.181993993993994
downy_woodpecker_0138_184385,downy_woodpecker,bird,train,0.59625,0.549,129,64,348,485,0.460995
downy_woodpecker_0059_184396,downy_woodpecker,bird,test,0.5,0.534,24,39,441,495,0.8178580645161291
downy_woodpecker_0072_184401,downy_woodpecker,bird,test,0.517857,0.523,81,100,296,423,0.3815659340659341
downy_woodpecker_0132_184408,downy_woodpecker,bird,test,0.561,0.425134,150,29,411,289,0.3628877005347594
downy_woodpecker_0113_184413,downy_woodpecker,bird,test,0.464567,0.514,70,90,284,424,0.3752020997375328
downy_woodpecker_0038_184418,downy_woodpecker,bird,train,0.486,0.55,179,93,307,347,0.16256
downy_woodpecker_0074_183907,downy_woodpecker,bird,test,0.515,0.512,111,78,404,306,0.356288
downy_woodpecker_0056_183913,downy_woodpecker,bird,test,0.351562,0.486,30,128,240,358,0.2515625
downy_woodpecker_0073_184430,downy_woodpecker,bird,train,0.534,0.545333,122,77,412,332,0.3944
downy_woodpecker_0049_183920,downy_woodpecker,bird,train,0.442943,0.496,87,79,208,417,0.24563363363363364
downy_woodpecker_0082_183922,downy_woodpecker,bird,test,0.455,0.44375,53,78,402,277,0.347255
downy_woodpecker_0120_183926,downy_woodpecker,bird,test,0.293,0.47027,25,25,268,323,0.39142702702702703
downy_woodpecker_0003_183933,downy_woodpecker,bird,train,0.505,0.547761,125,76,380,291,0.32731343283582087
downy_woodpecker_0011_183934,downy_woodpecker,bird,train,0.444,0.521,78,79,255,442,0.342672
downy_woodpecker_0027_183940,downy_woodpecker,bird,test,0.487988,0.579,47,80,278,499,0.5813153153153153
downy_woodpecker_0066_183953,downy_woodpecker,bird,train,0.45664,0.531,62,49,275,482,0.4998861788617886
downy_woodpecker_0090_183964,downy_woodpecker,bird,train,0.506,0.493318,101,65,405,378,0.42383964365256127
downy_woodpecker_0094_184478,downy_woodpecker,bird,test,0.438,0.708777,65,194,373,339,0.23755319148936171
downy_woodpecker_0037_183968,downy_woodpecker,bird,test,0.518018,0.501,62,35,283,466,0.5720780780780781
downy_woodpecker_0001_184484,downy_woodpecker,bird,test,0.517,0.47331,144,2,373,264,0.4270320284697509
downy_woodpecker_0014_183975,downy_woodpecker,bird,train,0.485,0.543417,176,91,309,297,0.15349019607843137
downy_woodpecker_0121_184002,downy_woodpecker,bird,train,0.538352,0.565,88,113,291,452,0.3910056818181818
downy_woodpecker_0058_184520,downy_woodpecker,bird,test,0.404,0.560734,137,61,267,336,0.2019774011299435
downy_woodpecker_0096_184532,downy_woodpecker,bird,train,0.441,0.56351,152,85,289,403,0.20122863741339492
downy_woodpecker_0136_184534,downy_woodpecker,bird,train,0.574,0.589431,171,101,403,479,0.35648780487804876
downy_woodpecker_0091_184537,downy_woodpecker,bird,test,0.639,0.526667,150,59,489,336,0.500816
downy_woodpecker_0006_184538,downy_woodpecker,bird,test,0.357639,0.451,89,114,220,337,0.13524537037037038
downy_woodpecker_0041_184528,downy_woodpecker,bird,train,0.493,0.57,159,74,334,382,0.2695
downy_woodpecker_0029_184046,downy_woodpecker,bird,test,0.554404,0.455,106,79,322,376,0.3323937823834197
downy_woodpecker_0036_184048,downy_woodpecker,bird,test,0.44,0.50274,148,21,292,346,0.25643835616438354
downy_woodpecker_0007_184051,downy_woodpecker,bird,train,0.33875,0.497,61,61,210,436,0.279375
downy_woodpecker_0131_184446,downy_woodpecker,bird,test,0.488994,0.516,79,111,232,405,0.2829056603773585
downy_woodpecker_0098_184567,downy_woodpecker,bird,test,0.436066,0.542,43,66,223,476,0.4839344262295082
downy_woodpecker_0040_184061,downy_woodpecker,bird,train,0.516517,0.58,71,104,273,476,0.4513153153153153
downy_woodpecker_0100_184584,downy_woodpecker,bird,test,0.762,0.647887,274,116,488,344,0.27488450704225353
downy_woodpecker_0115_184096,downy_woodpecker,bird,train,0.499,0.450667,181,42,318,296,0.18558933333333333
downy_woodpecker_0005_184098,downy_woodpecker,bird,train,0.458,0.60961,110,90,348,316,0.32305105105105103
downy_woodpecker_0032_184622,downy_woodpecker,bird,train,0.525806,0.564,48,83,441,481,0.6727483870967742
downy_woodpecker_0031_184120,downy_woodpecker,bird,train,0.360051,0.531,36,41,247,490,0.4821323155216285
downy_woodpecker_0033_184636,downy_woodpecker,bird,train,0.632132,0.464,108,92,313,372,0.34474474474474476
downy_woodpecker_0028_184131,downy_woodpecker,bird,test,0.483434,0.496,78,72,243,424,0.3498795180722892
downy_woodpecker_0025_184545,downy_woodpecker,bird,test,0.506667,0.515,11,45,369,470,0.8114666666666667
downy_woodpecker_0004_184648,downy_woodpecker,bird,test,0.456583,0.541,109,135,217,406,0.16396638655462184
downy_woodpecker_0101_184139,downy_woodpecker,bird,train,0.527457,0.553,89,133,276,420,0.31022543352601156
downy_woodpecker_0042_184144,downy_woodpecker,bird,train,0.608,0.504505,158,29,450,307,0.48754354354354357
downy_woodpecker_0048_184164,downy_woodpecker,bird,test,0.516839,0.557,26,100,373,457,0.641860103626943
downy_woodpecker_0044_184170,downy_woodpecker,bird,train,0.476839,0.505,80,40,270,465,0.44005449591280654
downy_woodpecker_0123_184692,downy_woodpecker,bird,train,0.504658,0.53,7,32,318,498,0.9001614906832298
downy_woodpecker_0080_184240,downy_woodpecker,bird,train,0.483,0.49498,112,28,371,465,0.45455020080321284
downy_woodpecker_0039_184243,downy_woodpecker,bird,test,0.54,0.48048,81,76,459,244,0.3814054054054054
downy_woodpecker_0102_184263,downy_woodpecker,bird,train,0.438438,0.519,45,60,247,459,0.4840720720720721
downy_woodpecker_0061_184285,downy_woodpecker,bird,test,0.537,0.602241,188,78,349,352,0.24713725490196078
downy_woodpecker_0125_184656,downy_woodpecker,bird,test,0.6,0.612,102,113,378,499,0.53268
downy_woodpecker_0043_184314,downy_woodpecker,bird,train,0.648094,0.586,135,109,307,477,0.3712375366568915
bewick_wren_0056_184834,bewick_wren,bird,test,0.436,0.482068,71,114,365,343,0.28407594936708863
bewick_wren_0087_184918,bewick_wren,bird,test,0.55,0.462435,137,87,413,270,0.26169948186528497
bewick_wren_0139_184839,bewick_wren,bird,test,0.5625,0.605,52,161,371,444,0.4801968085106383
bewick_wren_0097_185358,bewick_wren,bird,train,0.517,0.476684,111,35,406,333,0.45549222797927463
bewick_wren_0060_185366,bewick_wren,bird,test,0.578,0.608187,102,77,476,339,0.5730292397660819
bewick_wren_0032_184870,bewick_wren,bird,test,0.436,0.501333,152,88,284,288,0.1408
bewick_wren_0042_184878,bewick_wren,bird,train,0.448,0.455614,59,11,389,338,0.5634986945169713
bewick_wren_0023_185400,bewick_wren,bird,train,0.546,0.427928,218,47,328,238,0.12618618618618618
bewick_wren_0070_184892,bewick_wren,bird,test,0.369,0.502538,11,99,358,297,0.3487614213197969
bewick_wren_0068_184895,bewick_wren,bird,train,0.363,0.505935,23,87,340,254,0.3141780415430267
bewick_wren_0061_184898,bewick_wren,bird,test,0.522,0.552553,91,58,431,310,0.5145945945945946
bewick_wren_0092_184901,bewick_wren,bird,test,0.515,0.514006,107,64,408,303,0.40301960784313723
bewick_wren_0054_184902,bewick_wren,bird,train,0.424,0.622356,35,109,389,303,0.4149607250755287
bewick_wren_0132_184906,bewick_wren,bird,train,0.497,0.555556,1,44,496,326,0.8383783783783784
bewick_wren_0107_184908,bewick_wren,bird,train,0.472141,0.543,80,173,242,370,0.18717888563049853
bewick_wren_0051_185425,bewick_wren,bird,test,0.504,0.489461,48,86,456,332,0.4701077283372365
bewick_wren_0050_184919,bewick_wren,bird,train,0.535714,0.488318,52,17,293,192,0.6120479479886225
bewick_wren_0066_184928,bewick_wren,bird,test,0.669,0.516517,197,67,472,277,0.34684684684684686
bewick_wren_0025_184932,bewick_wren,bird,train,0.52,0.514019,44,39,476,401,0.730766355140187
bewick_wren_0121_184765,bewick_wren,bird,test,0.292,0.445682,15,89,277,231,0.20726462395543174
bewick_wren_0112_184956,bewick_wren,bird,train,0.572,0.516517,112,34,460,310,0.5768648648648649
bewick_wren_0085_185474,bewick_wren,bird,test,0.530713,0.595,123,100,309,495,0.36103194103194103
bewick_wren_0015_184981,bewick_wren,bird,train,0.65,0.382834,229,50,421,231,0.1893841961852861
bewick_wren_0039_184989,bewick_wren,bird,train,0.31,0.579288,54,115,256,243,0.16735275080906148
bewick_wren_0016_184999,bewick_wren,bird,test,0.706,0.487988,233,93,473,232,0.20036036036036037
bewick_wren_0106_185013,bewick_wren,bird,test,0.484,0.481982,132,62,352,259,0.2603003003003003
bewick_wren_0082_185021,bewick_wren,bird,test,0.355,0.596096,90,130,265,267,0.14399399399399399
bewick_wren_0075_185046,bewick_wren,bird,test,0.357,0.5675,48,100,309,354,0.33147
bewick_wren_0073_185049,bewick_wren,bird,test,0.571264,0.623,182,250,315,373,0.07521379310344828
bewick_wren_0062_185063,bewick_wren,bird,train,0.483,0.487805,9,2,474,438,0.8990687361419069
bewick_wren_0123_185069,bewick_wren,bird,test,0.433,0.510638,43,69,390,315,0.4540531914893617
bewick_wren_0003_185072,bewick_wren,bird,train,0.587,0.569079,165,93,422,253,0.27052631578947367
bewick_wren_0081_185080,bewick_wren,bird,train,0.425,0.492997,37,37,388,315,0.5466554621848739
bewick_wren_0113_185113,bewick_wren,bird,test,0.322,0.35625,45,34,277,251,0.25172
bewick_wren_0017_185127,bewick_wren,bird,test,0.466,0.5,95,92,371,292,0.2875
bewick_wren_0034_185130,bewick_wren,bird,train,0.382,0.49247,72,51,310,276,0.3225903614457831
bewick_wren_0096_185139,bewick_wren,bird,test,0.499,0.612821,34,106,465,372,0.5879282051282051
bewick_wren_0010_185142,bewick_wren,bird,train,0.456,0.551562,136,99,320,254,0.17825
bewick_wren_0118_185169,bewick_wren,bird,test,0.394,0.497006,76,35,318,297,0.37966467065868265
bewick_wren_0109_185170,bewick_wren,bird,test,0.351,0.593443,98,130,253,232,0.10367213114754098
bewick_wren_0083_185190,bewick_wren,bird,train,0.560284,0.447674,75,49,399,259,0.4675903018307768
bewick_wren_0004_185202,bewick_wren,bird,train,0.442,0.508982,89,76,353,264,0.2971976047904192
bewick_wren_0005_184699,bewick_wren,bird,test,0.546089,0.563,55,148,336,415,0.41914525139664804
bewick_wren_0027_185212,bewick_wren,bird,test,0.559,0.583807,112,102,447,309,0.3940056818181818
bewick_wren_0110_185216,bewick_wren,bird,train,0.437355,0.383,52,118,325,265,0.1862227378190255
bewick_wren_0047_184707,bewick_wren,bird,train,0.39,0.456716,102,23,288,283,0.2887164179104478
bewick_wren_0084_184715,bewick_wren,bird,train,0.535,0.543544,161,69,374,293,0.28655855855855855
bewick_wren_0055_185230,bewick_wren,bird,test,0.445946,0.524,23,90,274,434,0.5185825825825826
bewick_wren_0088_184733,bewick_wren,bird,train,0.393393,0.481,56,160,206,321,0.14504504504504503
bewick_wren_0065_185247,bewick_wren,bird,train,0.444,0.333333,130,65,314,185,0.11776
bewick_wren_0135_185251,bewick_wren,bird,train,0.395,0.521448,69,129,326,260,0.1805201072386059
bewick_wren_0127_184756,bewick_wren,bird,test,0.3825,0.57,59,115,247,341,0.26555
bewick_wren_0052_184760,bewick_wren,bird,test,0.341,0.585106,13,89,328,351,0.43898936170212766
bewick_wren_0124_184771,bewick_wren,bird,train,0.485,0.491684,112,177,373,296,0.12914345114345113
bewick_wren_0099_185288,bewick_wren,bird,train,0.662,0.459569,246,44,416,297,0.23185983827493262
bewick_wren_0014_184810,bewick_wren,bird,test,0.573,0.44875,208,125,365,234,0.085565
bewick_wren_0067_184816,bewick_wren,bird,train,0.521,0.51928,34,59,487,345,0.6661079691516709
bewick_wren_0104_185256,bewick_wren,bird,train,0.399,0.510667,121,136,278,247,0.092944
bewick_wren_0037_185332,bewick_wren,bird,test,0.332645,0.566,11,176,311,390,0.2652892561983471
bewick_wren_0049_185339,bewick_wren,bird,train,0.625,0.503003,178,55,447,280,0.3635135135135135
cactus_wren_0040_185859,cactus_wren,bird,test,0.527027,0.54,19,72,332,468,0.7444324324324324
cactus_wren_0009_185871,cactus_wren,bird,test,0.308,0.565868,15,127,293,251,0.2064191616766467
cactus_wren_0088_185873,cactus_wren,bird,test,0.436,0.484,71,104,365,259,0.24304
cactus_wren_0056_185626,cactus_wren,bird,test,0.671,0.492492,228,77,443,251,0.2246846846846847
cactus_wren_0101_185627,cactus_wren,bird,test,0.508,0.513,72,47,436,466,0.610064
cactus_wren_0086_185630,cactus_wren,bird,train,0.635,0.540201,174,87,461,343,0.36920603015075376
cactus_wren_0108_185733,cactus_wren,bird,train,0.515,0.456,181,69,334,273,0.166464
cactus_wren_0095_185633,cactus_wren,bird,test,0.421958,0.556,8,62,311,494,0.6925714285714286
cactus_wren_0007_185634,cactus_wren,bird,test,0.448,0.555556,161,80,287,290,0.1589189189189189
cactus_wren_0027_185893,cactus_wren,bird,test,0.669,0.464,170,78,499,270,0.336896
cactus_wren_0115_185895,cactus_wren,bird,test,0.481,0.732082,155,155,326,274,0.13890102389078499
cactus_wren_0096_185898,cactus_wren,bird,test,0.491,0.539164,152,68,339,345,0.27049086161879893
cactus_wren_0078_185899,cactus_wren,bird,train,0.46,0.53811,67,45,393,308,0.5227926829268292
cactus_wren_0080_185901,cactus_wren,bird,train,0.561,0.608,213,117,348,339,0.15984
cactus_wren_0102_185902,cactus_wren,bird,test,0.404,0.506596,36,66,368,318,0.4414986807387863
cactus_wren_0058_185903,cactus_wren,bird,train,0.472222,0.473684,37,83,371,313,0.42541644515328725
cactus_wren_0125_185648,cactus_wren,bird,train,0.354,0.611635,11,113,343,276,0.34035220125786164
cactus_wren_0073_185670,cactus_wren,bird,train,0.472,0.54,77,117,277,423,0.3264
cactus_wren_0116_185927,cactus_wren,bird,test,0.524,0.576,154,61,370,371,0.35712
cactus_wren_0002_185680,cactus_wren,bird,test,0.403,0.508081,94,152,309,351,0.17286868686868687
cactus_wren_0041_185691,cactus_wren,bird,train,0.626,0.35355,242,45,384,194,0.12519526627218935
cactus_wren_0118_185788,cactus_wren,bird,train,0.597333,0.275,118,80,330,195,0.13002666666666668
cactus_wren_0060_185950,cactus_wren,bird,train,0.5,0.494292,17,31,483,402,0.7894337899543379
cactus_wren_0092_185951,cactus_wren,bird,test,0.539,0.526525,109,36,430,361,0.553448275862069
cactus_wren_0025_185696,cactus_wren,bird,train,0.44,0.552,119,129,321,423,0.237552
cactus_wren_0120_185956,cactus_wren,bird,test,0.599,0.577941,154,92,445,301,0.35775882352941174
cactus_wren_0075_186066,cactus_wren,bird,train,0.401535,0.453,32,77,282,376,0.38235294117647056
cactus_wren_0001_185645,cactus_wren,bird,train,0.554,0.512,99,51,455,333,0.535424
cactus_wren_0014_185993,cactus_wren,bird,test,0.492,0.478667,161,37,331,322,0.2584
cactus_wren_0017_185745,cactus_wren,bird,test,0.502294,0.257,144,48,294,209,0.11077981651376147
cactus_wren_0077_186003,cactus_wren,bird,test,0.562,0.496997,107,75,455,256,0.3783063063063063
cactus_wren_0044_185492,cactus_wren,bird,train,0.47,0.679878,170,120,300,326,0.16329268292682927
cactus_wren_0124_185501,cactus_wren,bird,test,0.481,0.557333,22,94,459,324,0.5360533333333334
cactus_wren_0033_186014,cactus_wren,bird,train,0.597598,0.453,76,125,322,328,0.29992792792792794
cactus_wren_0046_186017,cactus_wren,bird,test,0.551,0.517333,217,133,334,255,0.076128
cactus_wren_0103_185506,cactus_wren,bird,train,0.432,0.4075,20,68,412,258,0.3724
cactus_wren_0030_185798,cactus_wren,bird,train,0.35,0.525333,75,59,275,335,0.2944
cactus_wren_0089_186023,cactus_wren,bird,train,0.5,0.507143,35,10,245,416,0.725
cactus_wren_0020_186012,cactus_wren,bird,train,0.462,0.504386,42,68,420,277,0.462
cactus_wren_0042_185514,cactus_wren,bird,test,0.564593,0.517,115,60,357,457,0.4596842105263158
cactus_wren_0085_185515,cactus_wren,bird,test,0.495,0.502132,13,23,482,448,0.85
cactus_wren_0066_186028,cactus_wren,bird,train,0.475,0.354354,109,51,366,185,0.20683483483483484
cactus_wren_0069_186033,cactus_wren,bird,train,0.529,0.486527,115,36,414,289,0.4529760479041916
cactus_wren_0067_186034,cactus_wren,bird,test,0.57,0.570667,72,65,498,363,0.677056
cactus_wren_0097_186015,cactus_wren,bird,train,0.412,0.670667,79,133,333,370,0.321056
cactus_wren_0114_185532,cactus_wren,bird,test,0.68,0.586,200,105,344,481,0.27072
cactus_wren_0028_185795,cactus_wren,bird,train,0.365,0.526611,73,91,292,285,0.23801680672268907
cactus_wren_0004_185797,cactus_wren,bird,test,0.385042,0.487,21,63,257,424,0.472
cactus_wren_0076_186067,cactus_wren,bird,test,0.492,0.539088,88,88,404,243,0.31908794788273614
cactus_wren_0045_185556,cactus_wren,bird,test,0.615,0.521978,224,102,391,373,0.19893186813186814
cactus_wren_0079_185560,cactus_wren,bird,test,0.40393,0.574,76,106,294,468,0.3446113537117904
cactus_wren_0034_185817,cactus_wren,bird,train,0.495868,0.433,5,60,355,373,0.6035812672176308
cactus_wren_0036_185563,cactus_wren,bird,test,0.568,0.701333,107,166,461,360,0.366272
cactus_wren_0098_185637,cactus_wren,bird,train,0.382,0.411667,14,26,368,221,0.4602
cactus_wren_0064_185826,cactus_wren,bird,train,0.542,0.627036,183,82,359,303,0.2533941368078176
cactus_wren_0008_186083,cactus_wren,bird,train,0.442,0.535197,88,116,354,401,0.3139130434782609
cactus_wren_0016_185582,cactus_wren,bird,train,0.386,0.605333,0,80,386,374,0.605248
cactus_wren_0063_185589,cactus_wren,bird,test,0.562678,0.579,95,164,300,415,0.2931908831908832
cactus_wren_0117_185591,cactus_wren,bird,train,0.62,0.5,136,40,484,457,0.5839678068410463
cactus_wren_0123_186068,cactus_wren,bird,train,0.288,0.614247,8,119,280,338,0.32025806451612904
carolina_wren_0130_186369,carolina_wren,bird,test,0.397,0.448949,91,92,306,207,0.1484984984984985
carolina_wren_0024_186377,carolina_wren,bird,train,0.641,0.493994,152,58,489,271,0.43111711711711714
